P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_action,P2_action,reward,timestamp_milliseconds
"(14, -35)","(-25, -10)","(0.0, 99.0)","(-100.0, 0.0)","(126, 36)","(-24, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-1, -39)","(-15, -4)",0,4,0,72000
"(13, -35)","(-26, -10)","(0.0, 99.0)","(-101.0, 0.0)","(125, 36)","(-25, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-2, -39)","(-15, -4)",0,4,0,72036
"(12, -35)","(-27, -10)","(0.0, 99.0)","(-102.0, 0.0)","(124, 36)","(-26, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-3, -39)","(-15, -4)",0,4,0,72071
"(11, -35)","(-28, -10)","(0.0, 99.0)","(-103.0, 0.0)","(123, 36)","(-27, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-4, -39)","(-15, -4)",0,4,0,72107
"(10, -35)","(-29, -10)","(0.0, 99.0)","(-104.0, 0.0)","(122, 36)","(-28, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-5, -39)","(-15, -4)",0,4,0,72143
"(9, -35)","(-30, -10)","(0.0, 99.0)","(-105.0, 0.0)","(121, 36)","(-29, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-6, -39)","(-15, -4)",0,4,0,72179
"(8, -35)","(-31, -10)","(0.0, 99.0)","(-106.0, 0.0)","(120, 36)","(-30, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-7, -39)","(-15, -4)",0,4,0,72214
"(7, -35)","(-32, -10)","(0.0, 99.0)","(-107.0, 0.0)","(119, 36)","(-31, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-8, -39)","(-15, -4)",0,4,0,72250
"(6, -35)","(-33, -10)","(0.0, 99.0)","(-108.0, 0.0)","(118, 36)","(-32, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-9, -39)","(-15, -4)",0,4,0,72286
"(5, -35)","(-34, -10)","(0.0, 99.0)","(-109.0, 0.0)","(117, 36)","(-33, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-10, -39)","(-15, -4)",0,4,0,72321
"(4, -35)","(-35, -10)","(0.0, 99.0)","(-110.0, 0.0)","(116, 36)","(-34, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-11, -39)","(-15, -4)",0,4,0,72357
"(3, -35)","(-36, -10)","(0.0, 99.0)","(-111.0, 0.0)","(115, 36)","(-35, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-12, -39)","(-15, -4)",0,4,0,72393
"(2, -35)","(-37, -10)","(0.0, 99.0)","(-112.0, 0.0)","(114, 36)","(-36, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-13, -39)","(-15, -4)",0,4,0,72429
"(1, -35)","(-38, -10)","(0.0, 99.0)","(-113.0, 0.0)","(113, 36)","(-37, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-14, -39)","(-15, -4)",0,4,0,72464
"(0, -35)","(-39, -10)","(0.0, 99.0)","(-114.0, 0.0)","(112, 36)","(-38, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-15, -39)","(-15, -4)",0,4,0,72500
"(1, -35)","(-38, -10)","(0.0, 99.0)","(-113.0, 0.0)","(113, 36)","(-37, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-14, -39)","(-15, -4)",1,4,0,72750
"(2, -35)","(-37, -10)","(0.0, 99.0)","(-112.0, 0.0)","(114, 36)","(-36, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-13, -39)","(-15, -4)",1,4,0,72786
"(3, -35)","(-36, -10)","(0.0, 99.0)","(-111.0, 0.0)","(115, 36)","(-35, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-12, -39)","(-15, -4)",1,4,0,72821
"(4, -35)","(-35, -10)","(0.0, 99.0)","(-110.0, 0.0)","(116, 36)","(-34, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-11, -39)","(-15, -4)",1,4,0,72857
"(5, -35)","(-34, -10)","(0.0, 99.0)","(-109.0, 0.0)","(117, 36)","(-33, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-10, -39)","(-15, -4)",1,4,0,72893
"(6, -35)","(-33, -10)","(0.0, 99.0)","(-108.0, 0.0)","(118, 36)","(-32, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-9, -39)","(-15, -4)",1,4,0,72929
"(7, -35)","(-32, -10)","(0.0, 99.0)","(-107.0, 0.0)","(119, 36)","(-31, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-8, -39)","(-15, -4)",1,4,0,72964
"(8, -35)","(-31, -10)","(0.0, 99.0)","(-106.0, 0.0)","(120, 36)","(-30, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-7, -39)","(-15, -4)",1,4,0,73000
"(9, -35)","(-30, -10)","(0.0, 99.0)","(-105.0, 0.0)","(121, 36)","(-29, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-6, -39)","(-15, -4)",1,4,0,73036
"(10, -35)","(-29, -10)","(0.0, 99.0)","(-104.0, 0.0)","(122, 36)","(-28, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-5, -39)","(-15, -4)",1,4,0,73071
"(11, -35)","(-28, -10)","(0.0, 99.0)","(-103.0, 0.0)","(123, 36)","(-27, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-4, -39)","(-15, -4)",1,4,0,73107
"(12, -35)","(-27, -10)","(0.0, 99.0)","(-102.0, 0.0)","(124, 36)","(-26, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-3, -39)","(-15, -4)",1,4,0,73536
"(13, -35)","(-26, -10)","(0.0, 99.0)","(-101.0, 0.0)","(125, 36)","(-25, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-2, -39)","(-15, -4)",1,4,0,73571
"(14, -35)","(-25, -10)","(0.0, 99.0)","(-100.0, 0.0)","(126, 36)","(-24, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(-1, -39)","(-15, -4)",1,4,0,73607
"(15, -35)","(-24, -10)","(0.0, 99.0)","(-99.0, 0.0)","(127, 36)","(-23, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(0, -39)","(-15, -4)",1,4,0,73643
"(16, -35)","(-23, -10)","(-98.0, 0.0)","(0.0, 99.0)","(128, 36)","(-22, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(1, -39)","(-15, -4)",1,4,0,73679
"(17, -35)","(-22, -10)","(-97.0, 0.0)","(0.0, 99.0)","(129, 36)","(-21, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(2, -39)","(-15, -4)",1,4,0,73714
"(18, -35)","(-21, -10)","(-96.0, 0.0)","(0.0, 99.0)","(130, 36)","(-20, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(3, -39)","(-15, -4)",1,4,0,73750
"(19, -35)","(-20, -10)","(-95.0, 0.0)","(0.0, 99.0)","(131, 36)","(-19, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(4, -39)","(-15, -4)",1,4,0,73786
"(20, -35)","(-19, -10)","(-94.0, 0.0)","(0.0, 99.0)","(132, 36)","(-18, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(5, -39)","(-15, -4)",1,4,0,73821
"(21, -35)","(-18, -10)","(-93.0, 0.0)","(0.0, 99.0)","(133, 36)","(-17, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(6, -39)","(-15, -4)",1,4,0,73857
"(22, -35)","(-17, -10)","(-92.0, 0.0)","(0.0, 99.0)","(134, 36)","(-16, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(7, -39)","(-15, -4)",1,4,0,73893
"(23, -35)","(-16, -10)","(-91.0, 0.0)","(0.0, 99.0)","(135, 36)","(-15, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(8, -39)","(-15, -4)",1,4,0,73929
"(24, -35)","(-15, -10)","(-90.0, 0.0)","(0.0, 99.0)","(136, 36)","(-14, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(9, -39)","(-15, -4)",1,4,0,73964
"(25, -35)","(-14, -10)","(-89.0, 0.0)","(0.0, 99.0)","(137, 36)","(-13, 142)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(10, -39)","(-15, -4)",1,4,0,74000
"(26, -35)","(-13, -10)","(-88.0, 0.0)","(0.0, 99.0)","(-12, 142)","(138, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(11, -39)","(-15, -4)",1,4,0,74036
"(27, -35)","(-12, -10)","(-87.0, 0.0)","(0.0, 99.0)","(-11, 142)","(139, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(12, -39)","(-15, -4)",1,4,0,74071
"(28, -35)","(-11, -10)","(-86.0, 0.0)","(0.0, 99.0)","(-10, 142)","(140, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(13, -39)","(-15, -4)",1,4,0,74107
"(29, -35)","(-10, -10)","(-85.0, 0.0)","(0.0, 99.0)","(-9, 142)","(141, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(14, -39)","(-15, -4)",1,4,0,74143
"(30, -35)","(-9, -10)","(-84.0, 0.0)","(0.0, 99.0)","(-8, 142)","(142, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(15, -39)","(-15, -4)",1,4,0,74179
"(31, -35)","(-8, -10)","(-83.0, 0.0)","(0.0, 99.0)","(-7, 142)","(143, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(16, -39)","(-15, -4)",1,4,0,74214
"(32, -35)","(-7, -10)","(-82.0, 0.0)","(0.0, 99.0)","(-6, 142)","(144, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(17, -39)","(-15, -4)",1,4,0,74250
"(33, -35)","(-6, -10)","(-81.0, 0.0)","(0.0, 99.0)","(-5, 142)","(145, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(18, -39)","(-15, -4)",1,4,0,74286
"(34, -35)","(-5, -10)","(-80.0, 0.0)","(0.0, 99.0)","(-4, 142)","(146, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(19, -39)","(-15, -4)",1,4,0,74321
"(35, -35)","(-4, -10)","(-79.0, 0.0)","(0.0, 99.0)","(-3, 142)","(147, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(20, -39)","(-15, -4)",1,4,0,74357
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,74393
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,74429
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,74464
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,74500
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,74536
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,74571
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,74607
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,74643
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,74679
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,74714
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,74750
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,74786
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,74821
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,74857
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,74893
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,74929
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,74964
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,75000
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,75037
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,75074
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,75111
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,75148
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,75185
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,75222
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,75259
"(36, -35)","(-3, -10)","(-78.0, 0.0)","(0.0, 99.0)","(-2, 142)","(148, 36)","(-39.0, 0.0)","(-114, 0)","(112, 71)","(0.0, 134.0)","(139, 95)","(21, -39)","(-15, -4)",1,4,0,75296
"(36, -35)","(-2, -10)","(-77.0, 0.0)","(0.0, 99.0)","(-1, 142)","(149, 36)","(-38.0, 0.0)","(-113, 0)","(113, 71)","(0.0, 134.0)","(140, 95)","(22, -39)","(-14, -4)",1,1,0,75333
"(36, -35)","(-1, -10)","(-76.0, 0.0)","(0.0, 99.0)","(0, 142)","(150, 36)","(-37.0, 0.0)","(-112, 0)","(0.0, 134.0)","(114, 71)","(141, 95)","(23, -39)","(-13, -4)",1,1,0,75370
"(36, -35)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-36.0, 0.0)","(-111, 0)","(0.0, 134.0)","(115, 71)","(142, 95)","(24, -39)","(-12, -4)",1,1,0,75407
"(35, -35)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-35.0, 0.0)","(-110, 0)","(0.0, 134.0)","(116, 71)","(143, 95)","(24, -39)","(-11, -4)",1,1,0,75444
"(34, -35)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-34.0, 0.0)","(-109, 0)","(0.0, 134.0)","(117, 71)","(144, 95)","(24, -39)","(-10, -4)",1,1,-50,75481
"(33, -35)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-33.0, 0.0)","(-108, 0)","(0.0, 134.0)","(118, 71)","(145, 95)","(24, -39)","(-9, -4)",1,1,-100,75519
"(32, -35)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-32.0, 0.0)","(-107, 0)","(0.0, 134.0)","(119, 71)","(146, 95)","(24, -39)","(-8, -4)",1,1,-150,75556
"(31, -35)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-31.0, 0.0)","(-106, 0)","(0.0, 134.0)","(120, 71)","(147, 95)","(24, -39)","(-7, -4)",1,1,-200,75593
"(30, -35)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-30.0, 0.0)","(-105, 0)","(0.0, 134.0)","(121, 71)","(148, 95)","(24, -39)","(-6, -4)",1,1,-250,75630
"(29, -35)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-29.0, 0.0)","(-104, 0)","(0.0, 134.0)","(122, 71)","(149, 95)","(24, -39)","(-5, -4)",1,1,-300,75667
"(28, -35)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-28.0, 0.0)","(-103, 0)","(0.0, 134.0)","(123, 71)","(150, 95)","(24, -39)","(-4, -4)",1,1,-350,75704
"(27, -35)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-27.0, 0.0)","(-102, 0)","(0.0, 134.0)","(124, 71)","(151, 95)","(24, -39)","(-3, -4)",1,1,-400,75741
"(26, -35)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-26.0, 0.0)","(-101, 0)","(0.0, 134.0)","(125, 71)","(-25, 177)","(24, -39)","(-2, -4)",1,1,-450,75778
"(25, -35)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-25.0, 0.0)","(-100, 0)","(0.0, 134.0)","(126, 71)","(-24, 177)","(24, -39)","(-1, -4)",1,1,-500,75815
"(25, -34)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-25.0, 0.0)","(-100.0, 0.0)","(0.0, 133.0)","(126, 70)","(-24, 176)","(24, -39)","(-1, -5)",1,2,-550,75852
"(25, -34)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-25.0, 0.0)","(-100.0, 0.0)","(0.0, 133.0)","(126, 70)","(-24, 176)","(24, -39)","(-1, -5)",1,4,-600,75889
"(25, -34)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-25.0, 0.0)","(-100.0, 0.0)","(0.0, 133.0)","(126, 70)","(-24, 176)","(24, -39)","(-1, -5)",1,4,-650,75926
"(25, -34)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-25.0, 0.0)","(-100.0, 0.0)","(0.0, 133.0)","(126, 70)","(-24, 176)","(24, -39)","(-1, -5)",1,4,-700,75963
"(25, -34)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-25.0, 0.0)","(-100.0, 0.0)","(0.0, 133.0)","(126, 70)","(-24, 176)","(24, -39)","(-1, -5)",1,4,-750,76000
"(25, -34)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-25.0, 0.0)","(-100.0, 0.0)","(0.0, 133.0)","(126, 70)","(-24, 176)","(24, -39)","(-1, -5)",1,4,-800,76036
"(25, -34)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-25.0, 0.0)","(-100.0, 0.0)","(0.0, 133.0)","(126, 70)","(-24, 176)","(24, -39)","(-1, -5)",1,4,-850,76071
"(25, -34)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-25.0, 0.0)","(-100.0, 0.0)","(0.0, 133.0)","(126, 70)","(-24, 176)","(24, -39)","(-1, -5)",1,4,-900,76107
"(25, -34)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-25.0, 0.0)","(-100.0, 0.0)","(0.0, 133.0)","(126, 70)","(-24, 176)","(24, -39)","(-1, -5)",1,4,-950,76821
"(25, -34)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-25.0, 0.0)","(-100.0, 0.0)","(0.0, 133.0)","(126, 70)","(-24, 176)","(24, -39)","(-1, -5)",1,4,-1000,76857
"(25, -34)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-25.0, 0.0)","(-100.0, 0.0)","(0.0, 133.0)","(126, 70)","(-24, 176)","(24, -39)","(-1, -5)",1,4,-1050,76893
"(25, -34)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-25.0, 0.0)","(-100.0, 0.0)","(0.0, 133.0)","(126, 70)","(-24, 176)","(24, -39)","(-1, -5)",1,4,-1100,76929
"(25, -34)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-25.0, 0.0)","(-100.0, 0.0)","(0.0, 133.0)","(126, 70)","(-24, 176)","(24, -39)","(-1, -5)",1,4,-1150,76964
"(25, -34)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-25.0, 0.0)","(-100.0, 0.0)","(0.0, 133.0)","(126, 70)","(-24, 176)","(24, -39)","(-1, -5)",1,4,-1200,77000
"(25, -34)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-25.0, 0.0)","(-100.0, 0.0)","(0.0, 133.0)","(126, 70)","(-24, 176)","(24, -39)","(-1, -5)",1,4,-1250,77036
"(25, -34)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-25.0, 0.0)","(-100.0, 0.0)","(0.0, 133.0)","(126, 70)","(-24, 176)","(24, -39)","(-1, -5)",1,4,-1300,77071
"(25, -34)","(0, -10)","(-75.0, 0.0)","(0.0, 99.0)","(0.0, 142.0)","(151, 36)","(-25.0, 0.0)","(-100.0, 0.0)","(0.0, 133.0)","(126, 70)","(-24, 176)","(24, -39)","(-1, -5)",1,4,-1350,77107
"(25, -35)","(0, -11)","(-75.0, 0.0)","(0.0, 98.0)","(0.0, 141.0)","(151, 35)","(-25.0, 0.0)","(-100.0, 0.0)","(0.0, 133.0)","(126, 70)","(-24, 176)","(24, -40)","(-1, -5)",2,4,-1400,77714
"(25, -36)","(0, -12)","(-75.0, 0.0)","(0.0, 97.0)","(0.0, 140.0)","(151, 34)","(-25.0, 0.0)","(-100.0, 0.0)","(0.0, 133.0)","(126, 70)","(-24, 176)","(24, -41)","(-1, -5)",2,4,-1400,77750
"(24, -36)","(-1, -12)","(-76.0, 0.0)","(0.0, 97.0)","(0, 140)","(150, 34)","(-25.0, 0.0)","(-100.0, 0.0)","(0.0, 133.0)","(126, 70)","(-24, 176)","(23, -41)","(-1, -5)",0,4,-1400,77857
