P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_action,P2_action,reward,timestamp_milliseconds
"(-1, -50)","(-19.0, 0.0)","(29, -47)","(-80, -77)","(-21, 116)","(-67, -97)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -47)","(-79, -27)","(-139, -15)","(-45, 44)","(-44, 94)",2,2,200,24296
"(-1, -50)","(-19.0, 0.0)","(29, -48)","(-80, -78)","(-21, 115)","(-67, -98)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -48)","(-79, -28)","(-139, -16)","(-45, 43)","(-44, 93)",2,2,200,24333
"(-1, -50)","(-19.0, 0.0)","(29, -49)","(-80, -79)","(-21, 114)","(-67, -99)","(-18.0, 0.0)","(30.0, 0.0)","(-66, -49)","(-79, -29)","(-139, -17)","(-45, 42)","(-44, 92)",2,2,200,24370
"(-1, -50)","(-19.0, 0.0)","(29, -50)","(-80, -80)","(-21, 113)","(-67, -100)","(-18.0, 0.0)","(30, 0)","(-66, -50)","(-79, -30)","(-139, -18)","(-45, 41)","(-44, 91)",2,2,200,24407
"(-1, -50)","(-19.0, 0.0)","(29, -51)","(-80, -81)","(-21, 112)","(-67, -101)","(-18.0, 0.0)","(30, -1)","(-66, -51)","(-79, -31)","(-139, -19)","(-45, 40)","(-44, 90)",2,2,200,24444
"(-1, -50)","(-19.0, 0.0)","(29, -52)","(-21, 111)","(-80, -82)","(-67, -102)","(-18.0, 0.0)","(30, -2)","(-66, -52)","(-79, -32)","(-139, -20)","(-45, 39)","(-44, 89)",2,2,200,24481
"(-1, -50)","(-19.0, 0.0)","(29, -53)","(-21, 110)","(-80, -83)","(-67, -103)","(-18.0, 0.0)","(30, -3)","(-66, -53)","(-79, -33)","(-139, -21)","(-45, 38)","(-44, 88)",2,2,200,24519
"(-1, -50)","(-19.0, 0.0)","(29, -54)","(-21, 109)","(-80, -84)","(-67, -104)","(-18.0, 0.0)","(30, -4)","(-66, -54)","(-79, -34)","(-139, -22)","(-45, 37)","(-44, 87)",2,2,200,24556
"(-1, -50)","(-19.0, 0.0)","(29, -55)","(-21, 108)","(-80, -85)","(-67, -105)","(-18.0, 0.0)","(30, -5)","(-66, -55)","(-79, -35)","(-139, -23)","(-45, 36)","(-44, 86)",2,2,200,24593
"(-1, -50)","(-19, 0)","(29, -56)","(-21, 107)","(-80, -86)","(-67, -106)","(-18.0, 0.0)","(30, -6)","(-66, -56)","(-79, -36)","(-139, -24)","(-45, 35)","(-44, 85)",2,2,200,24630
"(-1, -50)","(-19, -1)","(29, -57)","(-21, 106)","(-80, -87)","(-67, -107)","(-18.0, 0.0)","(30, -7)","(-66, -57)","(-79, -37)","(-139, -25)","(-45, 34)","(-44, 84)",2,2,200,24667
"(-1, -50)","(-19, -2)","(29, -58)","(-21, 105)","(-80, -88)","(-67, -108)","(-18.0, 0.0)","(30, -8)","(-79, -38)","(-66, -58)","(-139, -26)","(-45, 33)","(-44, 83)",2,2,200,24704
"(-1, -50)","(-19, -3)","(29, -59)","(-21, 104)","(-80, -89)","(-67, -109)","(-18.0, 0.0)","(30, -9)","(-79, -39)","(-66, -59)","(-139, -27)","(-45, 32)","(-44, 82)",2,2,200,24741
"(-1, -50)","(-19, -4)","(29, -60)","(-21, 103)","(-80, -90)","(-67, -110)","(-18.0, 0.0)","(30, -10)","(-79, -40)","(-66, -60)","(-139, -28)","(-45, 31)","(-44, 81)",2,2,200,24778
"(-1, -50)","(-19, -5)","(29, -61)","(-21, 102)","(-80, -91)","(-67, -111)","(-18.0, 0.0)","(30, -11)","(-79, -41)","(-66, -61)","(-139, -29)","(-45, 30)","(-44, 80)",2,2,200,24815
"(-1, -50)","(-19, -6)","(29, -62)","(-21, 101)","(-80, -92)","(-67, -112)","(-18.0, 0.0)","(30, -12)","(-79, -42)","(-66, -62)","(-139, -30)","(-45, 29)","(-44, 79)",2,2,200,24852
"(-1, -50)","(-19, -7)","(29, -63)","(-21, 100)","(-80, -93)","(0.0, 130.0)","(-18.0, 0.0)","(30, -13)","(-79, -43)","(-66, -63)","(-139, -31)","(-45, 28)","(-44, 78)",2,2,200,24889
"(-1, -50)","(-19, -8)","(29, -64)","(-21, 99)","(-80, -94)","(0.0, 129.0)","(-18.0, 0.0)","(30, -14)","(-79, -44)","(-66, -64)","(-139, -32)","(-45, 27)","(-44, 77)",2,2,200,24926
"(-1, -50)","(-19, -9)","(29, -65)","(-21, 98)","(-80, -95)","(0.0, 128.0)","(-18.0, 0.0)","(30, -15)","(-79, -45)","(-66, -65)","(-139, -33)","(-45, 26)","(-44, 76)",2,2,200,24963
"(-1, -50)","(-19, -10)","(29, -66)","(-21, 97)","(-80, -96)","(0.0, 127.0)","(-18.0, 0.0)","(30, -16)","(-79, -46)","(-66, -66)","(-139, -34)","(-45, 25)","(-44, 75)",2,2,200,25000
"(-1, -50)","(-19, -11)","(29, -67)","(-21, 96)","(-80, -97)","(0.0, 126.0)","(-18.0, 0.0)","(30, -17)","(-79, -47)","(-66, -67)","(-139, -35)","(-45, 24)","(-44, 74)",2,2,200,25036
"(-1, -50)","(-19, -12)","(29, -68)","(-21, 95)","(0.0, 125.0)","(-80, -98)","(-18.0, 0.0)","(30, -18)","(-79, -48)","(-66, -68)","(-139, -36)","(-45, 23)","(-44, 73)",2,2,200,25071
"(-1, -50)","(-19, -13)","(29, -69)","(-21, 94)","(0.0, 124.0)","(-80, -99)","(-18.0, 0.0)","(30, -19)","(-79, -49)","(-66, -69)","(-139, -37)","(-45, 22)","(-44, 72)",2,2,200,25107
"(-1, -50)","(-19, -14)","(29, -70)","(-21, 93)","(0.0, 123.0)","(-80, -100)","(-18.0, 0.0)","(30, -20)","(-79, -50)","(-66, -70)","(-139, -38)","(-45, 21)","(-44, 71)",2,2,200,25143
"(-1, -50)","(-19, -15)","(29, -71)","(-21, 92)","(0.0, 122.0)","(-80, -101)","(-18.0, 0.0)","(30, -21)","(-79, -51)","(-66, -71)","(-20, 142)","(-45, 20)","(-44, 70)",2,2,200,25179
"(-1, -50)","(-19, -16)","(29, -72)","(-21, 91)","(0.0, 121.0)","(-80, -102)","(-18.0, 0.0)","(30, -22)","(-79, -52)","(-66, -72)","(-20, 141)","(-45, 19)","(-44, 69)",2,2,200,25214
"(-1, -50)","(-19, -17)","(29, -73)","(-21, 90)","(0.0, 120.0)","(-80, -103)","(-18.0, 0.0)","(30, -23)","(-79, -53)","(-66, -73)","(-20, 140)","(-45, 18)","(-44, 68)",2,2,200,25250
"(-1, -50)","(-19, -18)","(29, -74)","(-21, 89)","(0.0, 119.0)","(-80, -104)","(-18.0, 0.0)","(30, -24)","(-79, -54)","(-66, -74)","(-20, 139)","(-45, 17)","(-44, 67)",2,2,200,25286
"(-1, -50)","(-19, -19)","(29, -75)","(-21, 88)","(0.0, 118.0)","(-80, -105)","(-18.0, 0.0)","(30, -25)","(-79, -55)","(-66, -75)","(-20, 138)","(-45, 16)","(-44, 66)",2,2,200,25321
"(-1, -50)","(-19, -20)","(29, -76)","(-21, 87)","(0.0, 117.0)","(-80, -106)","(-18.0, 0.0)","(30, -26)","(-79, -56)","(-66, -76)","(-20, 137)","(-45, 15)","(-44, 65)",2,2,200,25357
"(-1, -50)","(-19, -21)","(29, -77)","(-21, 86)","(0.0, 116.0)","(-80, -107)","(-18.0, 0.0)","(30, -27)","(-79, -57)","(-66, -77)","(-20, 136)","(-45, 14)","(-44, 64)",2,2,200,25393
"(-1, -50)","(-19, -22)","(29, -78)","(-21, 85)","(0.0, 115.0)","(-80, -108)","(-18.0, 0.0)","(30, -28)","(-79, -58)","(-66, -78)","(-20, 135)","(-45, 13)","(-44, 63)",2,2,200,25429
"(-1, -50)","(-19, -23)","(29, -79)","(-21, 84)","(0.0, 114.0)","(-80, -109)","(-18.0, 0.0)","(30, -29)","(-79, -59)","(-66, -79)","(-20, 134)","(-45, 12)","(-44, 62)",2,2,200,25464
"(-1, -50)","(-19, -24)","(29, -80)","(-21, 83)","(0.0, 113.0)","(-80, -110)","(-18.0, 0.0)","(30, -30)","(-79, -60)","(-66, -80)","(-20, 133)","(-45, 11)","(-44, 61)",2,2,200,25500
"(-1, -50)","(-19, -25)","(-21, 82)","(29, -81)","(0.0, 112.0)","(-80, -111)","(-18.0, 0.0)","(30, -31)","(-79, -61)","(-66, -81)","(-20, 132)","(-45, 10)","(-44, 60)",2,2,200,25536
"(-1, -50)","(-19, -26)","(-21, 81)","(29, -82)","(0.0, 111.0)","(-80, -112)","(-18.0, 0.0)","(30, -32)","(-79, -62)","(-66, -82)","(-20, 131)","(-45, 9)","(-44, 59)",2,2,200,25571
"(-1, -50)","(-19, -27)","(-21, 80)","(29, -83)","(0.0, 110.0)","(-80, -113)","(-18.0, 0.0)","(30, -33)","(-79, -63)","(-66, -83)","(-20, 130)","(-45, 8)","(-44, 58)",2,2,200,25607
"(-1, -50)","(-19, -28)","(-21, 79)","(29, -84)","(0.0, 109.0)","(-80, -114)","(-18.0, 0.0)","(30, -34)","(-79, -64)","(-66, -84)","(-20, 129)","(-45, 7)","(-44, 57)",2,2,200,25643
"(-1, -50)","(-19, -29)","(-21, 78)","(29, -85)","(0.0, 108.0)","(-80, -115)","(-18.0, 0.0)","(30, -35)","(-79, -65)","(-66, -85)","(-20, 128)","(-45, 6)","(-44, 56)",2,2,200,25679
"(-1, -50)","(-19, -30)","(-21, 77)","(29, -86)","(0.0, 107.0)","(-132, 46)","(-18.0, 0.0)","(30, -36)","(-79, -66)","(-66, -86)","(-20, 127)","(-45, 5)","(-44, 55)",2,2,200,25714
"(-1, -50)","(-19, -31)","(-21, 76)","(29, -87)","(0.0, 106.0)","(-132, 45)","(-18.0, 0.0)","(30, -37)","(-79, -67)","(-66, -87)","(-20, 126)","(-45, 4)","(-44, 54)",2,2,200,25750
"(-1, -50)","(-19, -32)","(-21, 75)","(29, -88)","(0.0, 105.0)","(-132, 44)","(-18.0, 0.0)","(30, -38)","(-79, -68)","(-66, -88)","(-20, 125)","(-45, 3)","(-44, 53)",2,2,200,25786
"(-1, -50)","(-19, -33)","(-21, 74)","(29, -89)","(0.0, 104.0)","(-132, 43)","(-18.0, 0.0)","(30, -39)","(-79, -69)","(-66, -89)","(-20, 124)","(-45, 2)","(-44, 52)",2,2,200,25821
"(-1, -50)","(-19, -34)","(-21, 73)","(29, -90)","(0.0, 103.0)","(-132, 42)","(-18.0, 0.0)","(30, -40)","(-79, -70)","(-66, -90)","(-20, 123)","(-45, 1)","(-44, 51)",2,2,200,25857
"(-1, -50)","(-19, -35)","(-21, 72)","(29, -91)","(0.0, 102.0)","(-132, 41)","(-18.0, 0.0)","(30, -41)","(-79, -71)","(-66, -91)","(-20, 122)","(-45, 0)","(-44, 50)",2,2,200,25893
"(-1, -50)","(-19, -36)","(-21, 71)","(29, -92)","(0.0, 101.0)","(-132, 40)","(-18.0, 0.0)","(30, -42)","(-79, -72)","(-66, -92)","(-20, 121)","(-45, -1)","(-44, 49)",2,2,200,25929
"(-1, -50)","(-19, -37)","(-21, 70)","(29, -93)","(0.0, 100.0)","(-132, 39)","(-18.0, 0.0)","(30, -43)","(-79, -73)","(-66, -93)","(-20, 120)","(-45, -2)","(-44, 48)",2,2,200,25964
"(-1, -50)","(-19, -38)","(-21, 69)","(29, -94)","(0.0, 99.0)","(-132, 38)","(-18.0, 0.0)","(30, -44)","(-79, -74)","(-66, -94)","(-20, 119)","(-45, -3)","(-44, 47)",2,2,200,26000
"(-1, -50)","(-19, -39)","(-21, 68)","(0.0, 98.0)","(29, -95)","(-132, 37)","(-18.0, 0.0)","(30, -45)","(-79, -75)","(-66, -95)","(-20, 118)","(-45, -4)","(-44, 46)",2,2,200,26037
"(-1, -50)","(-19, -40)","(-21, 67)","(0.0, 97.0)","(29, -96)","(-132, 36)","(-18.0, 0.0)","(30, -46)","(-79, -76)","(-66, -96)","(-20, 117)","(-45, -5)","(-44, 45)",2,2,200,26074
"(-1, -50)","(-19, -41)","(-21, 66)","(0.0, 96.0)","(29, -97)","(-132, 35)","(-18.0, 0.0)","(30, -47)","(-79, -77)","(-66, -97)","(-20, 116)","(-45, -6)","(-44, 44)",2,2,200,26111
"(-1, -50)","(-19, -42)","(-21, 65)","(0.0, 95.0)","(29, -98)","(-132, 34)","(-18.0, 0.0)","(30, -48)","(-79, -78)","(-20, 115)","(-66, -98)","(-45, -7)","(-44, 43)",2,2,200,26148
"(-1, -50)","(-19, -43)","(-21, 64)","(0.0, 94.0)","(29, -99)","(-132, 33)","(-18.0, 0.0)","(30, -49)","(-79, -79)","(-20, 114)","(-66, -99)","(-45, -8)","(-44, 42)",2,2,200,26185
"(-1, -50)","(-19, -44)","(-21, 63)","(0.0, 93.0)","(29, -100)","(-132, 32)","(-18.0, 0.0)","(30, -50)","(-79, -80)","(-20, 113)","(-66, -100)","(-45, -9)","(-44, 41)",2,2,200,26222
"(-1, -50)","(-19, -45)","(-21, 62)","(0.0, 92.0)","(29, -101)","(-132, 31)","(-18.0, 0.0)","(30, -51)","(-79, -81)","(-20, 112)","(-66, -101)","(-45, -10)","(-44, 40)",2,2,200,26259
"(-1, -50)","(-19, -46)","(-21, 61)","(0.0, 91.0)","(29, -102)","(-132, 30)","(-18.0, 0.0)","(30, -52)","(-20, 111)","(-79, -82)","(-66, -102)","(-45, -11)","(-44, 39)",2,2,200,26296
"(-1, -50)","(-19, -47)","(-21, 60)","(0.0, 90.0)","(29, -103)","(-132, 29)","(-18.0, 0.0)","(30, -53)","(-20, 110)","(-79, -83)","(-66, -103)","(-45, -12)","(-44, 38)",2,2,200,26333
"(-1, -50)","(-19, -48)","(-21, 59)","(0.0, 89.0)","(29, -104)","(-132, 28)","(-18.0, 0.0)","(30, -54)","(-20, 109)","(-79, -84)","(-66, -104)","(-45, -13)","(-44, 37)",2,2,200,26370
"(-1, -50)","(-19, -49)","(-21, 58)","(0.0, 88.0)","(29, -105)","(-132, 27)","(-18.0, 0.0)","(30, -55)","(-20, 108)","(-79, -85)","(-66, -105)","(-45, -14)","(-44, 36)",2,2,200,26407
"(-1, -50)","(-19, -50)","(-21, 57)","(0.0, 87.0)","(29, -106)","(-132, 26)","(-18, 0)","(30, -56)","(-20, 107)","(-79, -86)","(-66, -106)","(-45, -15)","(-44, 35)",2,2,200,26444
"(-1, -50)","(-19, -51)","(-21, 56)","(0.0, 86.0)","(29, -107)","(-132, 25)","(-18, -1)","(30, -57)","(-20, 106)","(-79, -87)","(-66, -107)","(-45, -16)","(-44, 34)",2,2,200,26481
"(-1, -50)","(-19, -52)","(-21, 55)","(0.0, 85.0)","(29, -108)","(-132, 24)","(-18, -2)","(30, -58)","(-20, 105)","(-79, -88)","(-66, -108)","(-45, -17)","(-44, 33)",2,2,200,26519
"(-1, -50)","(-19, -53)","(-21, 54)","(0.0, 84.0)","(29, -109)","(-132, 23)","(-18, -3)","(30, -59)","(-20, 104)","(-79, -89)","(-66, -109)","(-45, -18)","(-44, 32)",2,2,200,26556
"(-1, -50)","(-21, 53)","(-19, -54)","(0.0, 83.0)","(29, -110)","(-132, 22)","(-18, -4)","(30, -60)","(-20, 103)","(-79, -90)","(-66, -110)","(-45, -19)","(-44, 31)",2,2,200,26593
"(-1, -50)","(-21, 52)","(-19, -55)","(0.0, 82.0)","(29, -111)","(-132, 21)","(-18, -5)","(30, -61)","(-20, 102)","(-79, -91)","(-66, -111)","(-45, -20)","(-44, 30)",2,2,200,26630
"(-1, -50)","(-21, 51)","(-19, -56)","(0.0, 81.0)","(29, -112)","(-132, 20)","(-18, -6)","(30, -62)","(-20, 101)","(-79, -92)","(-66, -112)","(-45, -21)","(-44, 29)",2,2,200,26667
"(-1, -50)","(-21, 50)","(-19, -57)","(0.0, 80.0)","(29, -113)","(-132, 19)","(-18, -7)","(30, -63)","(-20, 100)","(-79, -93)","(0.0, 130.0)","(-45, -22)","(-44, 28)",2,2,200,26704
"(-1, -50)","(-21, 49)","(-19, -58)","(0.0, 79.0)","(29, -114)","(-132, 18)","(-18, -8)","(30, -64)","(-20, 99)","(-79, -94)","(0.0, 129.0)","(-45, -23)","(-44, 27)",2,2,200,26741
"(-1, -50)","(-21, 48)","(-19, -59)","(0.0, 78.0)","(29, -115)","(-3, 133)","(-18, -9)","(30, -65)","(-20, 98)","(-79, -95)","(0.0, 128.0)","(-45, -24)","(-44, 26)",2,2,200,26778
"(-1, -50)","(-21, 47)","(-19, -60)","(0.0, 77.0)","(29, -116)","(-3, 132)","(-18, -10)","(30, -66)","(-20, 97)","(-79, -96)","(0.0, 127.0)","(-45, -25)","(-44, 25)",2,2,200,26815
"(-1, -50)","(-21, 46)","(-19, -61)","(0.0, 76.0)","(29, -117)","(-3, 131)","(-18, -11)","(30, -67)","(-20, 96)","(-79, -97)","(0.0, 126.0)","(-45, -26)","(-44, 24)",2,2,200,26852
"(-1, -50)","(-21, 45)","(-19, -62)","(0.0, 75.0)","(29, -118)","(-3, 130)","(-18, -12)","(30, -68)","(-20, 95)","(0.0, 125.0)","(-79, -98)","(-45, -27)","(-44, 23)",2,2,200,26889
"(-1, -50)","(-21, 44)","(-19, -63)","(0.0, 74.0)","(29, -119)","(-3, 129)","(-18, -13)","(30, -69)","(-20, 94)","(0.0, 124.0)","(-79, -99)","(-45, -28)","(-44, 22)",2,2,200,26926
"(-1, -49)","(-21, 44)","(-19, -63)","(0.0, 74.0)","(29, -119)","(-3, 129)","(-18, -14)","(30, -70)","(-20, 93)","(0.0, 123.0)","(-79, -100)","(-45, -28)","(-44, 21)",4,2,200,26963
"(-1, -48)","(-21, 44)","(-19, -63)","(0.0, 74.0)","(29, -119)","(-3, 129)","(-18, -15)","(30, -71)","(-20, 92)","(0.0, 122.0)","(-79, -101)","(-45, -28)","(-44, 20)",4,2,200,27000
"(-1, -47)","(-21, 44)","(-19, -63)","(0.0, 74.0)","(29, -119)","(-3, 129)","(-18, -16)","(30, -72)","(-20, 91)","(0.0, 121.0)","(-79, -102)","(-45, -28)","(-44, 19)",4,2,200,27036
"(-1, -45)","(-21, 45)","(-19, -62)","(0.0, 75.0)","(29, -118)","(-3, 130)","(-18, -17)","(30, -73)","(-20, 90)","(0.0, 120.0)","(-79, -103)","(-45, -27)","(-44, 18)",3,2,200,27071
"(-1, -43)","(-21, 46)","(-19, -61)","(0.0, 76.0)","(29, -117)","(-3, 131)","(-18, -18)","(30, -74)","(-20, 89)","(0.0, 119.0)","(-79, -104)","(-45, -26)","(-44, 17)",3,2,200,27107
"(-1, -41)","(-21, 47)","(-19, -60)","(0.0, 77.0)","(29, -116)","(-3, 132)","(-18, -19)","(30, -75)","(-20, 88)","(0.0, 118.0)","(-79, -105)","(-45, -25)","(-44, 16)",3,2,200,27143
"(-1, -39)","(-21, 48)","(-19, -59)","(0.0, 78.0)","(29, -115)","(-3, 133)","(-18, -20)","(30, -76)","(-20, 87)","(0.0, 117.0)","(-79, -106)","(-45, -24)","(-44, 15)",3,2,200,27179
"(-1, -37)","(-21, 49)","(-19, -58)","(0.0, 79.0)","(29, -114)","(-132, 18)","(-18, -21)","(30, -77)","(-20, 86)","(0.0, 116.0)","(-79, -107)","(-45, -23)","(-44, 14)",3,2,200,27214
"(-1, -35)","(-21, 50)","(-19, -57)","(0.0, 80.0)","(29, -113)","(-132, 19)","(-18, -22)","(30, -78)","(-20, 85)","(0.0, 115.0)","(-79, -108)","(-45, -22)","(-44, 13)",3,2,200,27250
"(-1, -33)","(-21, 51)","(-19, -56)","(0.0, 81.0)","(29, -112)","(-132, 20)","(-18, -23)","(30, -79)","(-20, 84)","(0.0, 114.0)","(-79, -109)","(-45, -21)","(-44, 12)",3,2,200,27286
"(-1, -31)","(-21, 52)","(-19, -55)","(0.0, 82.0)","(29, -111)","(-132, 21)","(-18, -24)","(-20, 83)","(30, -80)","(0.0, 113.0)","(-79, -110)","(-45, -20)","(-44, 11)",3,2,200,27321
"(-1, -29)","(-21, 53)","(-19, -54)","(0.0, 83.0)","(29, -110)","(-132, 22)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, -19)","(-44, 10)",3,2,200,27357
"(-1, -28)","(-19, -53)","(-21, 54)","(0.0, 84.0)","(29, -109)","(-132, 23)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, -18)","(-44, 10)",3,4,200,27393
"(-1, -27)","(-19, -52)","(-21, 55)","(0.0, 85.0)","(29, -108)","(-132, 24)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, -17)","(-44, 10)",3,4,200,27429
"(-1, -26)","(-19, -51)","(-21, 56)","(0.0, 86.0)","(29, -107)","(-132, 25)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, -16)","(-44, 10)",3,4,200,27464
"(-1, -25)","(-19, -50)","(-21, 57)","(0.0, 87.0)","(29, -106)","(-132, 26)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, -15)","(-44, 10)",3,4,200,27500
"(-1, -24)","(-19, -49)","(-21, 58)","(0.0, 88.0)","(29, -105)","(-132, 27)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, -14)","(-44, 10)",3,4,200,27536
"(-1, -23)","(-19, -48)","(-21, 59)","(0.0, 89.0)","(29, -104)","(-132, 28)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, -13)","(-44, 10)",3,4,200,27571
"(-1, -22)","(-19, -47)","(-21, 60)","(0.0, 90.0)","(29, -103)","(-132, 29)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, -12)","(-44, 10)",3,4,200,27607
"(-1, -21)","(-19, -46)","(-21, 61)","(0.0, 91.0)","(29, -102)","(-132, 30)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, -11)","(-44, 10)",3,4,200,27643
"(-1, -20)","(-19, -45)","(-21, 62)","(0.0, 92.0)","(29, -101)","(-132, 31)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, -10)","(-44, 10)",3,4,200,27679
"(-1, -19)","(-19, -44)","(-21, 63)","(0.0, 93.0)","(29, -100)","(-132, 32)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, -9)","(-44, 10)",3,4,200,27714
"(-1, -18)","(-19, -43)","(-21, 64)","(0.0, 94.0)","(29, -99)","(-132, 33)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, -8)","(-44, 10)",3,4,200,27750
"(-1, -17)","(-19, -42)","(-21, 65)","(0.0, 95.0)","(29, -98)","(-132, 34)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, -7)","(-44, 10)",3,4,200,27786
"(-1, -16)","(-19, -41)","(-21, 66)","(0.0, 96.0)","(29, -97)","(-132, 35)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, -6)","(-44, 10)",3,4,200,27821
"(-1, -15)","(-19, -40)","(-21, 67)","(0.0, 97.0)","(29, -96)","(-132, 36)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, -5)","(-44, 10)",3,4,200,27857
"(-1, -14)","(-19, -39)","(-21, 68)","(0.0, 98.0)","(29, -95)","(-132, 37)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, -4)","(-44, 10)",3,4,200,27893
"(-1, -13)","(-19, -38)","(-21, 69)","(29, -94)","(0.0, 99.0)","(-132, 38)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, -3)","(-44, 10)",3,4,200,27929
"(-1, -12)","(-19, -37)","(-21, 70)","(29, -93)","(0.0, 100.0)","(-132, 39)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, -2)","(-44, 10)",3,4,200,27964
"(-1, -11)","(-19, -36)","(-21, 71)","(29, -92)","(0.0, 101.0)","(-132, 40)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, -1)","(-44, 10)",3,4,200,28000
"(-1, -10)","(-19, -35)","(-21, 72)","(29, -91)","(0.0, 102.0)","(-132, 41)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, 0)","(-44, 10)",3,4,200,28037
"(-1, -9)","(-19, -34)","(-21, 73)","(29, -90)","(0.0, 103.0)","(-132, 42)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, 1)","(-44, 10)",3,4,200,28074
"(-1, -8)","(-19, -33)","(-21, 74)","(29, -89)","(0.0, 104.0)","(-132, 43)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, 2)","(-44, 10)",3,4,200,28111
"(-1, -7)","(-19, -32)","(-21, 75)","(29, -88)","(0.0, 105.0)","(-132, 44)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, 3)","(-44, 10)",3,4,200,28148
"(-1, -6)","(-19, -31)","(-21, 76)","(29, -87)","(0.0, 106.0)","(-132, 45)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, 4)","(-44, 10)",3,4,200,28185
"(-1, -5)","(-19, -30)","(-21, 77)","(29, -86)","(0.0, 107.0)","(-132, 46)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-45, 5)","(-44, 10)",3,4,200,28222
"(0, -5)","(-18, -30)","(-20, 77)","(30, -86)","(0.0, 107.0)","(-131, 46)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-44, 5)","(-44, 10)",1,4,200,28259
"(1, -5)","(-17, -30)","(-19, 77)","(31, -86)","(0.0, 107.0)","(-130, 46)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-43, 5)","(-44, 10)",1,4,200,28296
"(2, -5)","(-16, -30)","(-18, 77)","(32, -86)","(0.0, 107.0)","(-129, 46)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-42, 5)","(-44, 10)",1,4,200,28333
"(3, -5)","(-15, -30)","(-17, 77)","(33, -86)","(0.0, 107.0)","(-128, 46)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-41, 5)","(-44, 10)",1,4,200,28370
"(4, -5)","(-14, -30)","(-16, 77)","(34, -86)","(0.0, 107.0)","(-127, 46)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-40, 5)","(-44, 10)",1,4,200,28407
"(5, -5)","(-13, -30)","(-15, 77)","(35, -86)","(0.0, 107.0)","(-126, 46)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-39, 5)","(-44, 10)",1,4,200,28444
"(6, -5)","(-12, -30)","(-14, 77)","(36, -86)","(0.0, 107.0)","(-125, 46)","(-18, -25)","(-20, 82)","(30, -81)","(0.0, 112.0)","(-79, -111)","(-38, 5)","(-44, 10)",1,4,200,28481
